PROVINCIA,EDADgrupo,SEXO,month_test,year_test,cases_p
SANCHEZ CARRION,2,MASCULINO,5,2021,73
SANCHEZ CARRION,2,MASCULINO,6,2020,16
SANCHEZ CARRION,2,MASCULINO,6,2021,26
SANCHEZ CARRION,2,MASCULINO,7,2020,38
SANCHEZ CARRION,2,MASCULINO,7,2021,21
SANCHEZ CARRION,2,MASCULINO,8,2020,28
SANCHEZ CARRION,2,MASCULINO,8,2021,12
SANCHEZ CARRION,2,MASCULINO,9,2020,100
SANCHEZ CARRION,2,MASCULINO,9,2021,3
SANCHEZ CARRION,2,MASCULINO,10,2020,6
SANCHEZ CARRION,2,MASCULINO,10,2021,1
SANCHEZ CARRION,2,MASCULINO,11,2020,10
SANCHEZ CARRION,2,MASCULINO,11,2021,6
SANCHEZ CARRION,2,MASCULINO,12,2020,3
SANCHEZ CARRION,2,MASCULINO,12,2021,14
SANCHEZ CARRION,3,FEMENINO,1,2021,6
SANCHEZ CARRION,3,FEMENINO,2,2021,12
SANCHEZ CARRION,3,FEMENINO,3,2021,30
SANCHEZ CARRION,3,FEMENINO,4,2021,47
SANCHEZ CARRION,3,FEMENINO,5,2020,1
SANCHEZ CARRION,3,FEMENINO,5,2021,38
SANCHEZ CARRION,3,FEMENINO,6,2020,4
SANCHEZ CARRION,3,FEMENINO,6,2021,14
SANCHEZ CARRION,3,FEMENINO,7,2020,10
SANCHEZ CARRION,3,FEMENINO,7,2021,4
SANCHEZ CARRION,3,FEMENINO,8,2020,8
SANCHEZ CARRION,3,FEMENINO,8,2021,3
SANCHEZ CARRION,3,FEMENINO,9,2020,74
SANCHEZ CARRION,3,FEMENINO,9,2021,2
SANCHEZ CARRION,3,FEMENINO,10,2020,6
SANCHEZ CARRION,3,FEMENINO,10,2021,8
SANCHEZ CARRION,3,FEMENINO,11,2020,7
SANCHEZ CARRION,3,FEMENINO,12,2020,6
SANCHEZ CARRION,3,FEMENINO,12,2021,2
SANCHEZ CARRION,3,MASCULINO,1,2021,2
SANCHEZ CARRION,3,MASCULINO,2,2021,12
SANCHEZ CARRION,3,MASCULINO,3,2021,22
SANCHEZ CARRION,3,MASCULINO,4,2021,46
SANCHEZ CARRION,3,MASCULINO,5,2021,35
SANCHEZ CARRION,3,MASCULINO,6,2020,1
SANCHEZ CARRION,3,MASCULINO,6,2021,20
SANCHEZ CARRION,3,MASCULINO,7,2020,8
SANCHEZ CARRION,3,MASCULINO,7,2021,1
SANCHEZ CARRION,3,MASCULINO,8,2020,14
SANCHEZ CARRION,3,MASCULINO,8,2021,1
SANCHEZ CARRION,3,MASCULINO,9,2020,47
SANCHEZ CARRION,3,MASCULINO,9,2021,3
SANCHEZ CARRION,3,MASCULINO,10,2020,9
SANCHEZ CARRION,3,MASCULINO,10,2021,3
SANCHEZ CARRION,3,MASCULINO,11,2020,7
SANCHEZ CARRION,3,MASCULINO,11,2021,4
SANCHEZ CARRION,3,MASCULINO,12,2020,1
SANCHEZ CARRION,3,MASCULINO,12,2021,1
SANDIA,1,FEMENINO,1,2021,4
SANDIA,1,FEMENINO,2,2021,9
SANDIA,1,FEMENINO,3,2021,15
SANDIA,1,FEMENINO,4,2020,2
SANDIA,1,FEMENINO,4,2021,5
SANDIA,1,FEMENINO,5,2020,2
SANDIA,1,FEMENINO,5,2021,13
SANDIA,1,FEMENINO,6,2020,4
SANDIA,1,FEMENINO,6,2021,13
SANDIA,1,FEMENINO,7,2020,4
SANDIA,1,FEMENINO,7,2021,11
SANDIA,1,FEMENINO,8,2020,36
SANDIA,1,FEMENINO,8,2021,9
SANDIA,1,FEMENINO,9,2020,50
SANDIA,1,FEMENINO,9,2021,2
SANDIA,1,FEMENINO,10,2020,18
SANDIA,1,FEMENINO,10,2021,9
SANDIA,1,FEMENINO,11,2020,14
SANDIA,1,FEMENINO,11,2021,5
SANDIA,1,FEMENINO,12,2020,6
SANDIA,1,FEMENINO,12,2021,1
SANDIA,1,MASCULINO,1,2021,3
SANDIA,1,MASCULINO,2,2021,12
SANDIA,1,MASCULINO,3,2021,10
SANDIA,1,MASCULINO,4,2020,1
SANDIA,1,MASCULINO,4,2021,5
SANDIA,1,MASCULINO,5,2020,3
SANDIA,1,MASCULINO,5,2021,7
SANDIA,1,MASCULINO,6,2020,7
SANDIA,1,MASCULINO,6,2021,10
SANDIA,1,MASCULINO,7,2020,5
SANDIA,1,MASCULINO,7,2021,12
SANDIA,1,MASCULINO,8,2020,17
SANDIA,1,MASCULINO,8,2021,5
SANDIA,1,MASCULINO,9,2020,22
SANDIA,1,MASCULINO,9,2021,1
SANDIA,1,MASCULINO,10,2020,5
SANDIA,1,MASCULINO,10,2021,10
SANDIA,1,MASCULINO,11,2020,9
SANDIA,1,MASCULINO,12,2020,4
SANDIA,2,FEMENINO,1,2021,4
SANDIA,2,FEMENINO,2,2021,2
SANDIA,2,FEMENINO,3,2021,7
SANDIA,2,FEMENINO,4,2020,3
SANDIA,2,FEMENINO,4,2021,3
SANDIA,2,FEMENINO,5,2021,9
SANDIA,2,FEMENINO,6,2021,7
SANDIA,2,FEMENINO,7,2020,6
SANDIA,2,FEMENINO,7,2021,12
SANDIA,2,FEMENINO,8,2020,22
SANDIA,2,FEMENINO,8,2021,7
SANDIA,2,FEMENINO,9,2020,11
SANDIA,2,FEMENINO,10,2020,6
SANDIA,2,FEMENINO,10,2021,5
SANDIA,2,FEMENINO,11,2020,6
SANDIA,2,FEMENINO,11,2021,3
SANDIA,2,FEMENINO,12,2020,3
SANDIA,2,FEMENINO,12,2021,2
SANDIA,2,MASCULINO,1,2021,7
SANDIA,2,MASCULINO,2,2021,5
SANDIA,2,MASCULINO,3,2021,11
SANDIA,2,MASCULINO,4,2021,4
SANDIA,2,MASCULINO,5,2021,8
SANDIA,2,MASCULINO,6,2020,2
SANDIA,2,MASCULINO,6,2021,9
SANDIA,2,MASCULINO,7,2020,4
SANDIA,2,MASCULINO,7,2021,16
SANDIA,2,MASCULINO,8,2020,14
SANDIA,2,MASCULINO,8,2021,9
SANDIA,2,MASCULINO,9,2020,19
SANDIA,2,MASCULINO,9,2021,2
SANDIA,2,MASCULINO,10,2021,7
SANDIA,2,MASCULINO,11,2020,2
SANDIA,2,MASCULINO,11,2021,2
SANDIA,2,MASCULINO,12,2020,1
SANDIA,3,FEMENINO,1,2021,1
SANDIA,3,FEMENINO,3,2021,5
SANDIA,3,FEMENINO,4,2021,6
SANDIA,3,FEMENINO,5,2021,5
SANDIA,3,FEMENINO,6,2021,1
SANDIA,3,FEMENINO,7,2020,1
SANDIA,3,FEMENINO,7,2021,2
SANDIA,3,FEMENINO,8,2020,6
SANDIA,3,FEMENINO,8,2021,2
SANDIA,3,FEMENINO,9,2020,4
SANDIA,3,FEMENINO,9,2021,1
SANDIA,3,FEMENINO,10,2020,4
SANDIA,3,FEMENINO,10,2021,2
SANDIA,3,FEMENINO,11,2020,4
SANDIA,3,FEMENINO,11,2021,1
SANDIA,3,FEMENINO,12,2020,1
SANDIA,3,FEMENINO,12,2021,1
SANDIA,3,MASCULINO,1,2021,3
SANDIA,3,MASCULINO,2,2021,6
SANDIA,3,MASCULINO,3,2021,7
SANDIA,3,MASCULINO,4,2021,3
SANDIA,3,MASCULINO,5,2021,9
SANDIA,3,MASCULINO,6,2020,2
SANDIA,3,MASCULINO,6,2021,2
SANDIA,3,MASCULINO,7,2020,4
SANDIA,3,MASCULINO,7,2021,4
SANDIA,3,MASCULINO,8,2020,10
SANDIA,3,MASCULINO,8,2021,4
SANDIA,3,MASCULINO,9,2020,8
SANDIA,3,MASCULINO,10,2020,3
SANDIA,3,MASCULINO,11,2020,1
SANDIA,3,MASCULINO,11,2021,4
SANDIA,3,MASCULINO,12,2020,1
SANTA,1,FEMENINO,1,2021,998
SANTA,1,FEMENINO,2,2021,721
SANTA,1,FEMENINO,3,2021,882
SANTA,1,FEMENINO,4,2020,109
SANTA,1,FEMENINO,4,2021,1353
SANTA,1,FEMENINO,5,2020,482
SANTA,1,FEMENINO,5,2021,735
SANTA,1,FEMENINO,6,2020,531
SANTA,1,FEMENINO,6,2021,412
SANTA,1,FEMENINO,7,2020,510
SANTA,1,FEMENINO,7,2021,170
SANTA,1,FEMENINO,8,2020,820
SANTA,1,FEMENINO,8,2021,76
SANTA,1,FEMENINO,9,2020,588
SANTA,1,FEMENINO,9,2021,146
SANTA,1,FEMENINO,10,2020,464
SANTA,1,FEMENINO,10,2021,119
SANTA,1,FEMENINO,11,2020,379
SANTA,1,FEMENINO,11,2021,300
SANTA,1,FEMENINO,12,2020,370
SANTA,1,FEMENINO,12,2021,505
SANTA,1,MASCULINO,1,2021,880
SANTA,1,MASCULINO,2,2021,706
SANTA,1,MASCULINO,3,2020,2
SANTA,1,MASCULINO,3,2021,853
SANTA,1,MASCULINO,4,2020,202
SANTA,1,MASCULINO,4,2021,1201
SANTA,1,MASCULINO,5,2020,874
SANTA,1,MASCULINO,5,2021,682
SANTA,1,MASCULINO,6,2020,450
SANTA,1,MASCULINO,6,2021,378
SANTA,1,MASCULINO,7,2020,425
SANTA,1,MASCULINO,7,2021,176
SANTA,1,MASCULINO,8,2020,485
SANTA,1,MASCULINO,8,2021,75
SANTA,1,MASCULINO,9,2020,412
SANTA,1,MASCULINO,9,2021,144
SANTA,1,MASCULINO,10,2020,290
SANTA,1,MASCULINO,10,2021,119
SANTA,1,MASCULINO,11,2020,261
SANTA,1,MASCULINO,11,2021,262
SANTA,1,MASCULINO,12,2020,318
SANTA,1,MASCULINO,12,2021,467
SANTA,2,FEMENINO,1,2021,792
SANTA,2,FEMENINO,2,2021,572
SANTA,2,FEMENINO,3,2020,4
SANTA,2,FEMENINO,3,2021,609
SANTA,2,FEMENINO,4,2020,95
SANTA,2,FEMENINO,4,2021,935
SANTA,2,FEMENINO,5,2020,363
SANTA,2,FEMENINO,5,2021,508
SANTA,2,FEMENINO,6,2020,362
SANTA,2,FEMENINO,6,2021,278
SANTA,2,FEMENINO,7,2020,332
SANTA,2,FEMENINO,7,2021,114
SANTA,2,FEMENINO,8,2020,512
SANTA,2,FEMENINO,8,2021,31
SANTA,2,FEMENINO,9,2020,350
SANTA,2,FEMENINO,9,2021,55
SANTA,2,FEMENINO,10,2020,338
SANTA,2,FEMENINO,10,2021,45
SANTA,2,FEMENINO,11,2020,182
SANTA,2,FEMENINO,11,2021,160
SANTA,2,FEMENINO,12,2020,285
SANTA,2,FEMENINO,12,2021,287
SANTA,2,MASCULINO,1,2021,757
SANTA,2,MASCULINO,2,2021,592
SANTA,2,MASCULINO,3,2020,5
SANTA,2,MASCULINO,3,2021,671
SANTA,2,MASCULINO,4,2020,163
SANTA,2,MASCULINO,4,2021,925
SANTA,2,MASCULINO,5,2020,887
SANTA,2,MASCULINO,5,2021,499
SANTA,2,MASCULINO,6,2020,440
SANTA,2,MASCULINO,6,2021,274
SANTA,2,MASCULINO,7,2020,348
SANTA,2,MASCULINO,7,2021,110
SANTA,2,MASCULINO,8,2020,419
SANTA,2,MASCULINO,8,2021,35
SANTA,2,MASCULINO,9,2020,280
SANTA,2,MASCULINO,9,2021,47
SANTA,2,MASCULINO,10,2020,211
SANTA,2,MASCULINO,10,2021,55
SANTA,2,MASCULINO,11,2020,134
SANTA,2,MASCULINO,11,2021,170
SANTA,2,MASCULINO,12,2020,275
SANTA,2,MASCULINO,12,2021,228
SANTA,3,FEMENINO,1,2021,376
SANTA,3,FEMENINO,2,2021,293
SANTA,3,FEMENINO,3,2020,1
SANTA,3,FEMENINO,3,2021,353
SANTA,3,FEMENINO,4,2020,54
SANTA,3,FEMENINO,4,2021,464
SANTA,3,FEMENINO,5,2020,156
SANTA,3,FEMENINO,5,2021,296
SANTA,3,FEMENINO,6,2020,199
SANTA,3,FEMENINO,6,2021,117
SANTA,3,FEMENINO,7,2020,181
SANTA,3,FEMENINO,7,2021,39
SANTA,3,FEMENINO,8,2020,235
SANTA,3,FEMENINO,8,2021,8
SANTA,3,FEMENINO,9,2020,198
SANTA,3,FEMENINO,9,2021,11
SANTA,3,FEMENINO,10,2020,226
SANTA,3,FEMENINO,10,2021,25
SANTA,3,FEMENINO,11,2020,112
SANTA,3,FEMENINO,11,2021,95
SANTA,3,FEMENINO,12,2020,167
SANTA,3,FEMENINO,12,2021,105
SANTA,3,MASCULINO,1,2021,460
SANTA,3,MASCULINO,2,2021,342
SANTA,3,MASCULINO,3,2021,298
SANTA,3,MASCULINO,4,2020,75
SANTA,3,MASCULINO,4,2021,517
SANTA,3,MASCULINO,5,2020,292
SANTA,3,MASCULINO,5,2021,271
SANTA,3,MASCULINO,6,2020,275
SANTA,3,MASCULINO,6,2021,124
SANTA,3,MASCULINO,7,2020,206
SANTA,3,MASCULINO,7,2021,34
SANTA,3,MASCULINO,8,2020,282
SANTA,3,MASCULINO,8,2021,6
SANTA,3,MASCULINO,9,2020,162
SANTA,3,MASCULINO,9,2021,24
SANTA,3,MASCULINO,10,2020,176
SANTA,3,MASCULINO,10,2021,35
SANTA,3,MASCULINO,11,2020,80
SANTA,3,MASCULINO,11,2021,88
SANTA,3,MASCULINO,12,2020,175
SANTA,3,MASCULINO,12,2021,77
SANTA CRUZ,1,FEMENINO,1,2021,3
SANTA CRUZ,1,FEMENINO,2,2021,7
SANTA CRUZ,1,FEMENINO,3,2021,7
SANTA CRUZ,1,FEMENINO,4,2020,13
SANTA CRUZ,1,FEMENINO,4,2021,29
SANTA CRUZ,1,FEMENINO,5,2020,13
SANTA CRUZ,1,FEMENINO,5,2021,24
SANTA CRUZ,1,FEMENINO,6,2020,8
SANTA CRUZ,1,FEMENINO,6,2021,11
SANTA CRUZ,1,FEMENINO,7,2021,9
SANTA CRUZ,1,FEMENINO,8,2020,6
SANTA CRUZ,1,FEMENINO,8,2021,4
SANTA CRUZ,1,FEMENINO,9,2020,6
SANTA CRUZ,1,FEMENINO,9,2021,5
SANTA CRUZ,1,FEMENINO,10,2020,9
SANTA CRUZ,1,FEMENINO,11,2020,3
SANTA CRUZ,1,FEMENINO,11,2021,8
SANTA CRUZ,1,FEMENINO,12,2020,9
SANTA CRUZ,1,FEMENINO,12,2021,9
SANTA CRUZ,1,MASCULINO,1,2021,4
SANTA CRUZ,1,MASCULINO,2,2021,8
SANTA CRUZ,1,MASCULINO,3,2021,10
SANTA CRUZ,1,MASCULINO,4,2020,13
SANTA CRUZ,1,MASCULINO,4,2021,25
SANTA CRUZ,1,MASCULINO,5,2020,15
SANTA CRUZ,1,MASCULINO,5,2021,30
SANTA CRUZ,1,MASCULINO,6,2020,5
SANTA CRUZ,1,MASCULINO,6,2021,11
SANTA CRUZ,1,MASCULINO,7,2020,4
SANTA CRUZ,1,MASCULINO,7,2021,9
SANTA CRUZ,1,MASCULINO,8,2020,55
SANTA CRUZ,1,MASCULINO,8,2021,4
SANTA CRUZ,1,MASCULINO,9,2020,8
SANTA CRUZ,1,MASCULINO,9,2021,2
SANTA CRUZ,1,MASCULINO,10,2020,10
SANTA CRUZ,1,MASCULINO,10,2021,1
SANTA CRUZ,1,MASCULINO,11,2020,2
SANTA CRUZ,1,MASCULINO,11,2021,4
SANTA CRUZ,1,MASCULINO,12,2020,3
SANTA CRUZ,1,MASCULINO,12,2021,12
SANTA CRUZ,2,FEMENINO,1,2021,3
SANTA CRUZ,2,FEMENINO,2,2021,7
SANTA CRUZ,2,FEMENINO,3,2021,7
SANTA CRUZ,2,FEMENINO,4,2020,2
SANTA CRUZ,2,FEMENINO,4,2021,22
SANTA CRUZ,2,FEMENINO,5,2020,10
SANTA CRUZ,2,FEMENINO,5,2021,15
SANTA CRUZ,2,FEMENINO,6,2020,4
SANTA CRUZ,2,FEMENINO,6,2021,16
SANTA CRUZ,2,FEMENINO,7,2020,2
SANTA CRUZ,2,FEMENINO,7,2021,3
SANTA CRUZ,2,FEMENINO,8,2020,4
SANTA CRUZ,2,FEMENINO,8,2021,2
SANTA CRUZ,2,FEMENINO,9,2020,3
SANTA CRUZ,2,FEMENINO,9,2021,1
SANTA CRUZ,2,FEMENINO,10,2020,6
SANTA CRUZ,2,FEMENINO,11,2020,4
SANTA CRUZ,2,FEMENINO,11,2021,3
SANTA CRUZ,2,FEMENINO,12,2020,6
SANTA CRUZ,2,FEMENINO,12,2021,8
SANTA CRUZ,2,MASCULINO,1,2021,5
SANTA CRUZ,2,MASCULINO,2,2021,3
SANTA CRUZ,2,MASCULINO,3,2021,8
SANTA CRUZ,2,MASCULINO,4,2020,7
SANTA CRUZ,2,MASCULINO,4,2021,28
SANTA CRUZ,2,MASCULINO,5,2020,3
SANTA CRUZ,2,MASCULINO,5,2021,26
SANTA CRUZ,2,MASCULINO,6,2020,2
SANTA CRUZ,2,MASCULINO,6,2021,20
SANTA CRUZ,2,MASCULINO,7,2020,2
SANTA CRUZ,2,MASCULINO,7,2021,8
SANTA CRUZ,2,MASCULINO,8,2020,25
SANTA CRUZ,2,MASCULINO,8,2021,6
SANTA CRUZ,2,MASCULINO,9,2020,4
SANTA CRUZ,2,MASCULINO,9,2021,2
SANTA CRUZ,2,MASCULINO,10,2020,8
SANTA CRUZ,2,MASCULINO,11,2020,1
SANTA CRUZ,2,MASCULINO,11,2021,1
SANTA CRUZ,2,MASCULINO,12,2020,3
SANTA CRUZ,2,MASCULINO,12,2021,2
SANTA CRUZ,3,FEMENINO,1,2021,2
SANTA CRUZ,3,FEMENINO,2,2021,5
SANTA CRUZ,3,FEMENINO,3,2021,6
SANTA CRUZ,3,FEMENINO,4,2020,4
SANTA CRUZ,3,FEMENINO,4,2021,13
SANTA CRUZ,3,FEMENINO,5,2020,6
SANTA CRUZ,3,FEMENINO,5,2021,18
SANTA CRUZ,3,FEMENINO,6,2020,2
SANTA CRUZ,3,FEMENINO,6,2021,8
SANTA CRUZ,3,FEMENINO,7,2020,3
SANTA CRUZ,3,FEMENINO,7,2021,5
SANTA CRUZ,3,FEMENINO,8,2020,3
SANTA CRUZ,3,FEMENINO,8,2021,3
SANTA CRUZ,3,FEMENINO,9,2020,8
SANTA CRUZ,3,FEMENINO,9,2021,1
SANTA CRUZ,3,FEMENINO,10,2020,6
SANTA CRUZ,3,FEMENINO,11,2020,2
SANTA CRUZ,3,FEMENINO,12,2021,4
SANTA CRUZ,3,MASCULINO,1,2021,4
SANTA CRUZ,3,MASCULINO,2,2021,5
SANTA CRUZ,3,MASCULINO,3,2021,10
SANTA CRUZ,3,MASCULINO,4,2020,3
SANTA CRUZ,3,MASCULINO,4,2021,20
SANTA CRUZ,3,MASCULINO,5,2020,2
SANTA CRUZ,3,MASCULINO,5,2021,19
SANTA CRUZ,3,MASCULINO,6,2020,2
SANTA CRUZ,3,MASCULINO,6,2021,6
SANTA CRUZ,3,MASCULINO,7,2020,4
SANTA CRUZ,3,MASCULINO,7,2021,5
SANTA CRUZ,3,MASCULINO,8,2020,4
SANTA CRUZ,3,MASCULINO,8,2021,2
SANTA CRUZ,3,MASCULINO,9,2020,2
SANTA CRUZ,3,MASCULINO,9,2021,1
SANTA CRUZ,3,MASCULINO,10,2020,4
SANTA CRUZ,3,MASCULINO,10,2021,1
SANTA CRUZ,3,MASCULINO,11,2020,5
SANTA CRUZ,3,MASCULINO,11,2021,1
SANTA CRUZ,3,MASCULINO,12,2020,6
SANTA CRUZ,3,MASCULINO,12,2021,6
SANTIAGO DE CHUCO,1,FEMENINO,1,2021,18
SANTIAGO DE CHUCO,1,FEMENINO,2,2021,18
SANTIAGO DE CHUCO,1,FEMENINO,3,2021,25
SANTIAGO DE CHUCO,1,FEMENINO,4,2021,31
SANTIAGO DE CHUCO,1,FEMENINO,5,2020,5
SANTIAGO DE CHUCO,1,FEMENINO,5,2021,25
SANTIAGO DE CHUCO,1,FEMENINO,6,2020,8
SANTIAGO DE CHUCO,1,FEMENINO,6,2021,8
SANTIAGO DE CHUCO,1,FEMENINO,7,2020,40
SANTIAGO DE CHUCO,1,FEMENINO,7,2021,5
SANTIAGO DE CHUCO,1,FEMENINO,8,2020,40
SANTIAGO DE CHUCO,1,FEMENINO,8,2021,7
SANTIAGO DE CHUCO,1,FEMENINO,9,2020,20
SANTIAGO DE CHUCO,1,FEMENINO,9,2021,3
SANTIAGO DE CHUCO,1,FEMENINO,10,2020,37
SANTIAGO DE CHUCO,1,FEMENINO,10,2021,1
SANTIAGO DE CHUCO,1,FEMENINO,11,2020,13
SANTIAGO DE CHUCO,1,FEMENINO,11,2021,1
SANTIAGO DE CHUCO,1,FEMENINO,12,2020,24
SANTIAGO DE CHUCO,1,FEMENINO,12,2021,5
SANTIAGO DE CHUCO,1,MASCULINO,1,2021,9
SANTIAGO DE CHUCO,1,MASCULINO,2,2021,13
SANTIAGO DE CHUCO,1,MASCULINO,3,2021,25
SANTIAGO DE CHUCO,1,MASCULINO,4,2021,41
SANTIAGO DE CHUCO,1,MASCULINO,5,2020,5
SANTIAGO DE CHUCO,1,MASCULINO,5,2021,10
SANTIAGO DE CHUCO,1,MASCULINO,6,2020,13
SANTIAGO DE CHUCO,1,MASCULINO,6,2021,10
SANTIAGO DE CHUCO,1,MASCULINO,7,2020,37
SANTIAGO DE CHUCO,1,MASCULINO,7,2021,3
SANTIAGO DE CHUCO,1,MASCULINO,8,2020,32
SANTIAGO DE CHUCO,1,MASCULINO,8,2021,4
SANTIAGO DE CHUCO,1,MASCULINO,9,2020,10
SANTIAGO DE CHUCO,1,MASCULINO,9,2021,1
SANTIAGO DE CHUCO,1,MASCULINO,10,2020,12
SANTIAGO DE CHUCO,1,MASCULINO,10,2021,7
SANTIAGO DE CHUCO,1,MASCULINO,11,2020,2
SANTIAGO DE CHUCO,1,MASCULINO,11,2021,2
SANTIAGO DE CHUCO,1,MASCULINO,12,2020,8
SANTIAGO DE CHUCO,1,MASCULINO,12,2021,5
SANTIAGO DE CHUCO,2,FEMENINO,1,2021,9
SANTIAGO DE CHUCO,2,FEMENINO,2,2021,8
SANTIAGO DE CHUCO,2,FEMENINO,3,2021,17
SANTIAGO DE CHUCO,2,FEMENINO,4,2021,29
SANTIAGO DE CHUCO,2,FEMENINO,5,2020,2
SANTIAGO DE CHUCO,2,FEMENINO,5,2021,14
SANTIAGO DE CHUCO,2,FEMENINO,6,2020,6
SANTIAGO DE CHUCO,2,FEMENINO,6,2021,14
SANTIAGO DE CHUCO,2,FEMENINO,7,2020,8
SANTIAGO DE CHUCO,2,FEMENINO,7,2021,7
SANTIAGO DE CHUCO,2,FEMENINO,8,2020,17
SANTIAGO DE CHUCO,2,FEMENINO,8,2021,1
SANTIAGO DE CHUCO,2,FEMENINO,9,2020,10
SANTIAGO DE CHUCO,2,FEMENINO,9,2021,3
SANTIAGO DE CHUCO,2,FEMENINO,10,2020,8
SANTIAGO DE CHUCO,2,FEMENINO,10,2021,4
SANTIAGO DE CHUCO,2,FEMENINO,11,2020,5
SANTIAGO DE CHUCO,2,FEMENINO,11,2021,1
SANTIAGO DE CHUCO,2,FEMENINO,12,2020,9
SANTIAGO DE CHUCO,2,FEMENINO,12,2021,4
SANTIAGO DE CHUCO,2,MASCULINO,1,2021,3
SANTIAGO DE CHUCO,2,MASCULINO,2,2021,11
SANTIAGO DE CHUCO,2,MASCULINO,3,2021,20
SANTIAGO DE CHUCO,2,MASCULINO,4,2021,26
SANTIAGO DE CHUCO,2,MASCULINO,5,2020,3
SANTIAGO DE CHUCO,2,MASCULINO,5,2021,22
SANTIAGO DE CHUCO,2,MASCULINO,6,2020,3
SANTIAGO DE CHUCO,2,MASCULINO,6,2021,7
SANTIAGO DE CHUCO,2,MASCULINO,7,2020,10
SANTIAGO DE CHUCO,2,MASCULINO,7,2021,5
SANTIAGO DE CHUCO,2,MASCULINO,8,2020,21
SANTIAGO DE CHUCO,2,MASCULINO,8,2021,4
SANTIAGO DE CHUCO,2,MASCULINO,9,2020,13
SANTIAGO DE CHUCO,2,MASCULINO,10,2020,12
SANTIAGO DE CHUCO,2,MASCULINO,11,2020,6
SANTIAGO DE CHUCO,2,MASCULINO,11,2021,3
SANTIAGO DE CHUCO,2,MASCULINO,12,2020,7
SANTIAGO DE CHUCO,2,MASCULINO,12,2021,4
SANTIAGO DE CHUCO,3,FEMENINO,1,2021,6
SANTIAGO DE CHUCO,3,FEMENINO,2,2021,5
SANTIAGO DE CHUCO,3,FEMENINO,3,2021,7
SANTIAGO DE CHUCO,3,FEMENINO,4,2021,20
SANTIAGO DE CHUCO,3,FEMENINO,5,2021,19
SANTIAGO DE CHUCO,3,FEMENINO,6,2020,2
SANTIAGO DE CHUCO,3,FEMENINO,7,2020,6
SANTIAGO DE CHUCO,3,FEMENINO,8,2020,11
SANTIAGO DE CHUCO,3,FEMENINO,8,2021,1
SANTIAGO DE CHUCO,3,FEMENINO,9,2020,2
SANTIAGO DE CHUCO,3,FEMENINO,9,2021,2
SANTIAGO DE CHUCO,3,FEMENINO,10,2020,8
SANTIAGO DE CHUCO,3,FEMENINO,10,2021,2
SANTIAGO DE CHUCO,3,FEMENINO,11,2020,9
SANTIAGO DE CHUCO,3,FEMENINO,12,2020,3
SANTIAGO DE CHUCO,3,FEMENINO,12,2021,1
SANTIAGO DE CHUCO,3,MASCULINO,1,2021,7
SANTIAGO DE CHUCO,3,MASCULINO,2,2021,10
SANTIAGO DE CHUCO,3,MASCULINO,3,2021,6
SANTIAGO DE CHUCO,3,MASCULINO,4,2021,26
SANTIAGO DE CHUCO,3,MASCULINO,5,2021,18
SANTIAGO DE CHUCO,3,MASCULINO,6,2020,1
SANTIAGO DE CHUCO,3,MASCULINO,6,2021,5
SANTIAGO DE CHUCO,3,MASCULINO,7,2020,9
SANTIAGO DE CHUCO,3,MASCULINO,7,2021,2
SANTIAGO DE CHUCO,3,MASCULINO,8,2020,8
SANTIAGO DE CHUCO,3,MASCULINO,9,2020,6
SANTIAGO DE CHUCO,3,MASCULINO,10,2020,9
SANTIAGO DE CHUCO,3,MASCULINO,10,2021,3
SANTIAGO DE CHUCO,3,MASCULINO,11,2020,7
SANTIAGO DE CHUCO,3,MASCULINO,11,2021,1
SANTIAGO DE CHUCO,3,MASCULINO,12,2020,5
SANTIAGO DE CHUCO,3,MASCULINO,12,2021,1
SATIPO,1,FEMENINO,1,2021,264
SATIPO,1,FEMENINO,2,2021,279
SATIPO,1,FEMENINO,3,2021,320
SATIPO,1,FEMENINO,4,2020,5
SATIPO,1,FEMENINO,4,2021,462
SATIPO,1,FEMENINO,5,2020,24
SATIPO,1,FEMENINO,5,2021,317
SATIPO,1,FEMENINO,6,2020,48
SATIPO,1,FEMENINO,6,2021,235
SATIPO,1,FEMENINO,7,2020,70
SATIPO,1,FEMENINO,7,2021,134
SATIPO,1,FEMENINO,8,2020,235
SATIPO,1,FEMENINO,8,2021,121
SATIPO,1,FEMENINO,9,2020,193
SATIPO,1,FEMENINO,9,2021,39
SATIPO,1,FEMENINO,10,2020,302
SATIPO,1,FEMENINO,10,2021,33
SATIPO,1,FEMENINO,11,2020,276
SATIPO,1,FEMENINO,11,2021,44
SATIPO,1,FEMENINO,12,2020,220
SATIPO,1,FEMENINO,12,2021,117
SATIPO,1,MASCULINO,1,2021,194
SATIPO,1,MASCULINO,2,2021,278
SATIPO,1,MASCULINO,3,2021,229
SATIPO,1,MASCULINO,4,2020,14
SATIPO,1,MASCULINO,4,2021,352
SATIPO,1,MASCULINO,5,2020,43
SATIPO,1,MASCULINO,5,2021,246
SATIPO,1,MASCULINO,6,2020,55
SATIPO,1,MASCULINO,6,2021,187
SATIPO,1,MASCULINO,7,2020,86
SATIPO,1,MASCULINO,7,2021,144
SATIPO,1,MASCULINO,8,2020,317
SATIPO,1,MASCULINO,8,2021,68
SATIPO,1,MASCULINO,9,2020,148
SATIPO,1,MASCULINO,9,2021,50
SATIPO,1,MASCULINO,10,2020,333
SATIPO,1,MASCULINO,10,2021,31
